Neighbor_Word,Similarity,Target_Word,Period,Model_Type,Rank
council_adjourn,0.40353989601135254,terrorism,1961-1980,CBOW,221
developments,0.40341341495513916,terrorism,1961-1980,CBOW,222
vitriol,0.4032352566719055,terrorism,1961-1980,CBOW,223
chancellor_silly_grand,0.4032239615917206,terrorism,1961-1980,CBOW,224
parley,0.4028664529323578,terrorism,1961-1980,CBOW,225
syrian_intervention,0.4027891159057617,terrorism,1961-1980,CBOW,226
upd,0.40269526839256287,terrorism,1961-1980,CBOW,227
attempt_coup,0.40225648880004883,terrorism,1961-1980,CBOW,228
aggravate_tension,0.40200039744377136,terrorism,1961-1980,CBOW,229
commons_debate,0.4017840027809143,terrorism,1961-1980,CBOW,230
act_sabotage,0.40120503306388855,terrorism,1961-1980,CBOW,231
puerto_rican,0.4011666476726532,terrorism,1961-1980,CBOW,232
anglican_mean,0.40067026019096375,terrorism,1961-1980,CBOW,233
coldness,0.4004960358142853,terrorism,1961-1980,CBOW,234
protestant_woman_catholics,0.4002726376056671,terrorism,1961-1980,CBOW,235
salisbury_web,0.4000360369682312,terrorism,1961-1980,CBOW,236
scranton,0.39990222454071045,terrorism,1961-1980,CBOW,237
vigorous_action,0.39974454045295715,terrorism,1961-1980,CBOW,238
times_pe,0.3997032344341278,terrorism,1961-1980,CBOW,239
military_superiority,0.3994533121585846,terrorism,1961-1980,CBOW,240
spillover,0.39866912364959717,terrorism,1961-1980,CBOW,241
revising,0.3984939157962799,terrorism,1961-1980,CBOW,242
impose_censorship,0.3982583284378052,terrorism,1961-1980,CBOW,243
special_times_san_francisco,0.39823153614997864,terrorism,1961-1980,CBOW,244
clair_sterling,0.39816737174987793,terrorism,1961-1980,CBOW,245
antisemitic,0.3979603052139282,terrorism,1961-1980,CBOW,246
belfast_northern_ireland,0.3978782594203949,terrorism,1961-1980,CBOW,247
quebec_premier,0.3976573050022125,terrorism,1961-1980,CBOW,248
bald,0.3976408839225769,terrorism,1961-1980,CBOW,249
times_pal,0.39754289388656616,terrorism,1961-1980,CBOW,250
dat,0.39753586053848267,terrorism,1961-1980,CBOW,251
communal_violence,0.3975060284137726,terrorism,1961-1980,CBOW,252
turin_italy,0.3972753882408142,terrorism,1961-1980,CBOW,253
reach_peak,0.39711418747901917,terrorism,1961-1980,CBOW,254
egypt_tibia,0.39709073305130005,terrorism,1961-1980,CBOW,255
santiago_dec,0.39704254269599915,terrorism,1961-1980,CBOW,256
patriotic_front_joshua_domo,0.3969725966453552,terrorism,1961-1980,CBOW,257
allot_drive,0.3969009518623352,terrorism,1961-1980,CBOW,258
royal_palace,0.39665883779525757,terrorism,1961-1980,CBOW,259
salisbury_zimbabwe,0.3964499533176422,terrorism,1961-1980,CBOW,260
unable_cope,0.39614444971084595,terrorism,1961-1980,CBOW,261
abduct_german_industrialism,0.3961105942726135,terrorism,1961-1980,CBOW,262
pakistan_india,0.3960302174091339,terrorism,1961-1980,CBOW,263
salt,0.39591559767723083,terrorism,1961-1980,CBOW,264
henry_special_times_salisbury,0.39559000730514526,terrorism,1961-1980,CBOW,265
caracas_venezuela_sov,0.3946659564971924,terrorism,1961-1980,CBOW,266
southw,0.3946596682071686,terrorism,1961-1980,CBOW,267
suddenly_become,0.3944411873817444,terrorism,1961-1980,CBOW,268
petitioning,0.3942820429801941,terrorism,1961-1980,CBOW,269
yemen,0.394061803817749,terrorism,1961-1980,CBOW,270
william_farrell_special_times,0.3936521112918854,terrorism,1961-1980,CBOW,271
humored,0.3931427001953125,terrorism,1961-1980,CBOW,272
lebanese_coast,0.39257511496543884,terrorism,1961-1980,CBOW,273
express_horror,0.39245375990867615,terrorism,1961-1980,CBOW,274
miami,0.39200592041015625,terrorism,1961-1980,CBOW,275
jonathan_times_times,0.39196476340293884,terrorism,1961-1980,CBOW,276
drummond_ayre_special,0.3919035494327545,terrorism,1961-1980,CBOW,277
predawn,0.39173904061317444,terrorism,1961-1980,CBOW,278
prayers,0.39168670773506165,terrorism,1961-1980,CBOW,279
black_nationalists,0.3916099965572357,terrorism,1961-1980,CBOW,280
groups,0.39158862829208374,terrorism,1961-1980,CBOW,281
bangkok_thailand_sov,0.39158397912979126,terrorism,1961-1980,CBOW,282
bring_death_toll,0.39148712158203125,terrorism,1961-1980,CBOW,283
jerusalem_dec,0.39101967215538025,terrorism,1961-1980,CBOW,284
lisbon,0.3908737003803253,terrorism,1961-1980,CBOW,285
hack_japanese_airline,0.3904639482498169,terrorism,1961-1980,CBOW,286
gilt_barbara_plain,0.39020195603370667,terrorism,1961-1980,CBOW,287
secession,0.389507532119751,terrorism,1961-1980,CBOW,288
asian,0.38934326171875,terrorism,1961-1980,CBOW,289
comb_explode,0.3891611397266388,terrorism,1961-1980,CBOW,290
rioting_break,0.3890228569507599,terrorism,1961-1980,CBOW,291
resign_amid,0.38890573382377625,terrorism,1961-1980,CBOW,292
clot_overthrow,0.38842329382896423,terrorism,1961-1980,CBOW,293
tel_aviv_israel,0.3882976472377777,terrorism,1961-1980,CBOW,294
franco_decree,0.38826054334640503,terrorism,1961-1980,CBOW,295
fernando_merry,0.38816848397254944,terrorism,1961-1980,CBOW,296
addis_ababa_ethiopia,0.3879946768283844,terrorism,1961-1980,CBOW,297
slaying,0.3879778981208801,terrorism,1961-1980,CBOW,298
paris_sov,0.3879603445529938,terrorism,1961-1980,CBOW,299
ast,0.3878839612007141,terrorism,1961-1980,CBOW,300
violent_protest,0.3877943754196167,terrorism,1961-1980,CBOW,301
troops_lebanon,0.38756608963012695,terrorism,1961-1980,CBOW,302
racial_violence,0.3874835968017578,terrorism,1961-1980,CBOW,303
sectarian_violence,0.38709473609924316,terrorism,1961-1980,CBOW,304
heavy_toll,0.386954128742218,terrorism,1961-1980,CBOW,305
violent_reprisal,0.3867620825767517,terrorism,1961-1980,CBOW,306
separatist_movement,0.38630416989326477,terrorism,1961-1980,CBOW,307
une_payment,0.38607731461524963,terrorism,1961-1980,CBOW,308
famous_unrest,0.38604193925857544,terrorism,1961-1980,CBOW,309
terrorize,0.3859822750091553,terrorism,1961-1980,CBOW,310
lee,0.3858974575996399,terrorism,1961-1980,CBOW,311
ana,0.3858124613761902,terrorism,1961-1980,CBOW,312
tumult,0.3856416642665863,terrorism,1961-1980,CBOW,313
anthony_ripley,0.38547903299331665,terrorism,1961-1980,CBOW,314
subversion_sabotage,0.38546401262283325,terrorism,1961-1980,CBOW,315
diplomats,0.3851390480995178,terrorism,1961-1980,CBOW,316
stir_unrest,0.3845113515853882,terrorism,1961-1980,CBOW,317
spain,0.38449952006340027,terrorism,1961-1980,CBOW,318
nationwide_search,0.3843577206134796,terrorism,1961-1980,CBOW,319
nl,0.3842903971672058,terrorism,1961-1980,CBOW,320
appeal_clemency,0.3836894631385803,terrorism,1961-1980,CBOW,321
turnout,0.38364341855049133,terrorism,1961-1980,CBOW,322
special_times_johannesburg,0.38343727588653564,terrorism,1961-1980,CBOW,323
american_diplomats,0.3833078444004059,terrorism,1961-1980,CBOW,324
nations_web,0.38311490416526794,terrorism,1961-1980,CBOW,325
judith_miller,0.3830750584602356,terrorism,1961-1980,CBOW,326
soviet_invasion,0.3828805983066559,terrorism,1961-1980,CBOW,327
recur,0.38280627131462097,terrorism,1961-1980,CBOW,328
catch_middle,0.3827258050441742,terrorism,1961-1980,CBOW,329
sabotage,0.38249537348747253,terrorism,1961-1980,CBOW,330
contemporary_society,0.38225018978118896,terrorism,1961-1980,CBOW,331
political_turmoil,0.382204532623291,terrorism,1961-1980,CBOW,332
reprisal_raid,0.3820003271102905,terrorism,1961-1980,CBOW,333
bite,0.3816036880016327,terrorism,1961-1980,CBOW,334
express_dismay,0.38159337639808655,terrorism,1961-1980,CBOW,335
rome_web,0.38153985142707825,terrorism,1961-1980,CBOW,336
widely_believe,0.3812280595302582,terrorism,1961-1980,CBOW,337
run_proquest_historical_summary,0.3812035918235779,terrorism,1961-1980,CBOW,338
zambia,0.38092029094696045,terrorism,1961-1980,CBOW,339
aunt,0.38073766231536865,terrorism,1961-1980,CBOW,340
exodus,0.38069185614585876,terrorism,1961-1980,CBOW,341
foreigners,0.3805295526981354,terrorism,1961-1980,CBOW,342
crowd_shout,0.38013848662376404,terrorism,1961-1980,CBOW,343
white_supremacist,0.38001784682273865,terrorism,1961-1980,CBOW,344
stuttgart_west_germany,0.3797067701816559,terrorism,1961-1980,CBOW,345
bedevil,0.37946268916130066,terrorism,1961-1980,CBOW,346
passage_resolution,0.37940332293510437,terrorism,1961-1980,CBOW,347
white_knight,0.3791518807411194,terrorism,1961-1980,CBOW,348
thomas_hamilton,0.37914082407951355,terrorism,1961-1980,CBOW,349
liberal_leftist,0.3789823055267334,terrorism,1961-1980,CBOW,350
times_belfast_northern_ireland,0.37897181510925293,terrorism,1961-1980,CBOW,351
gilt_times,0.37821152806282043,terrorism,1961-1980,CBOW,352
concerted,0.3781617283821106,terrorism,1961-1980,CBOW,353
instigate,0.3780580759048462,terrorism,1961-1980,CBOW,354
chaos,0.3780497610569,terrorism,1961-1980,CBOW,355
gerald_fraser,0.37754732370376587,terrorism,1961-1980,CBOW,356
violent_tactic,0.3767687976360321,terrorism,1961-1980,CBOW,357
declare_siege,0.3765980303287506,terrorism,1961-1980,CBOW,358
eh,0.37624621391296387,terrorism,1961-1980,CBOW,359
dislike_archbishop,0.3760417401790619,terrorism,1961-1980,CBOW,360
whiff,0.3756374418735504,terrorism,1961-1980,CBOW,361
filipino,0.37552955746650696,terrorism,1961-1980,CBOW,362
kidnap_subsequent,0.37523725628852844,terrorism,1961-1980,CBOW,363
terror_squad,0.3750942647457123,terrorism,1961-1980,CBOW,364
key_biscayne,0.37497207522392273,terrorism,1961-1980,CBOW,365
coming_shoot,0.37493979930877686,terrorism,1961-1980,CBOW,366
helena,0.37480849027633667,terrorism,1961-1980,CBOW,367
particularly_disturb,0.3748064637184143,terrorism,1961-1980,CBOW,368
jonathan_special_bueno_air,0.37466949224472046,terrorism,1961-1980,CBOW,369
popular_unrest,0.3745265305042267,terrorism,1961-1980,CBOW,370
srs,0.37442144751548767,terrorism,1961-1980,CBOW,371
afar_sudan,0.37438368797302246,terrorism,1961-1980,CBOW,372
dio,0.374360054731369,terrorism,1961-1980,CBOW,373
run_wild,0.3742693066596985,terrorism,1961-1980,CBOW,374
election_james_markham,0.37408730387687683,terrorism,1961-1980,CBOW,375
atrocity_commit,0.37403836846351624,terrorism,1961-1980,CBOW,376
accuse_involvement,0.37401658296585083,terrorism,1961-1980,CBOW,377
murder_arson,0.3738899230957031,terrorism,1961-1980,CBOW,378
strong_condemnation,0.3737946152687073,terrorism,1961-1980,CBOW,379
campus,0.3737381398677826,terrorism,1961-1980,CBOW,380
fullscale,0.3737165927886963,terrorism,1961-1980,CBOW,381
rife,0.3736911416053772,terrorism,1961-1980,CBOW,382
seoul,0.37365254759788513,terrorism,1961-1980,CBOW,383
nixon,0.37359893321990967,terrorism,1961-1980,CBOW,384
articular,0.37343597412109375,terrorism,1961-1980,CBOW,385
neo,0.3733329474925995,terrorism,1961-1980,CBOW,386
stay_calm,0.37327051162719727,terrorism,1961-1980,CBOW,387
puerto,0.3731955587863922,terrorism,1961-1980,CBOW,388
angela_angela,0.37309423089027405,terrorism,1961-1980,CBOW,389
sectarian_murder,0.37296053767204285,terrorism,1961-1980,CBOW,390
roy,0.37286725640296936,terrorism,1961-1980,CBOW,391
sss,0.37283486127853394,terrorism,1961-1980,CBOW,392
distribute_leaflet,0.3728317320346832,terrorism,1961-1980,CBOW,393
holdup,0.37275445461273193,terrorism,1961-1980,CBOW,394
seoul_south,0.37271690368652344,terrorism,1961-1980,CBOW,395
strident,0.3726913630962372,terrorism,1961-1980,CBOW,396
thai,0.3726688027381897,terrorism,1961-1980,CBOW,397
kenya,0.37264591455459595,terrorism,1961-1980,CBOW,398
istanbul_turkey,0.3726048171520233,terrorism,1961-1980,CBOW,399
avoid_repetition,0.37260469794273376,terrorism,1961-1980,CBOW,400
torture_repression,0.372450053691864,terrorism,1961-1980,CBOW,401
shock_wave,0.3721258044242859,terrorism,1961-1980,CBOW,402
guerrilla_activity,0.3719084560871124,terrorism,1961-1980,CBOW,403
huge_demonstration,0.3717952072620392,terrorism,1961-1980,CBOW,404
british_colony,0.3717556595802307,terrorism,1961-1980,CBOW,405
nichola_gage,0.37154290080070496,terrorism,1961-1980,CBOW,406
rise_incidence,0.37145859003067017,terrorism,1961-1980,CBOW,407
trial_adjourn,0.37138769030570984,terrorism,1961-1980,CBOW,408
strauss,0.37136930227279663,terrorism,1961-1980,CBOW,409
hint,0.37136125564575195,terrorism,1961-1980,CBOW,410
rise_tide,0.37131932377815247,terrorism,1961-1980,CBOW,411
sheen,0.3712068200111389,terrorism,1961-1980,CBOW,412
san_salvador,0.371146559715271,terrorism,1961-1980,CBOW,413
ceasefire_effect,0.3709506690502167,terrorism,1961-1980,CBOW,414
incur_bent,0.37089240550994873,terrorism,1961-1980,CBOW,415
hanoi,0.37067562341690063,terrorism,1961-1980,CBOW,416
salisbury_letter,0.3706618845462799,terrorism,1961-1980,CBOW,417
john_porter,0.37056082487106323,terrorism,1961-1980,CBOW,418
killing,0.370542973279953,terrorism,1961-1980,CBOW,419
paz_bolivia,0.37045612931251526,terrorism,1961-1980,CBOW,420
injure_comb,0.3704541027545929,terrorism,1961-1980,CBOW,421
geneva_dec,0.3704407215118408,terrorism,1961-1980,CBOW,422
leftists,0.3702728748321533,terrorism,1961-1980,CBOW,423
massacre_el_iv,0.37025195360183716,terrorism,1961-1980,CBOW,424
dresses,0.37023797631263733,terrorism,1961-1980,CBOW,425
physical_violence,0.37006741762161255,terrorism,1961-1980,CBOW,426
speakers,0.36987924575805664,terrorism,1961-1980,CBOW,427
richard_special_caracas,0.3698346018791199,terrorism,1961-1980,CBOW,428
reinforcement_send,0.369780957698822,terrorism,1961-1980,CBOW,429
punitive_action,0.36954739689826965,terrorism,1961-1980,CBOW,430
mt,0.3694968819618225,terrorism,1961-1980,CBOW,431
special_times_santo_domingo,0.36948731541633606,terrorism,1961-1980,CBOW,432
veto_resolution,0.36940979957580566,terrorism,1961-1980,CBOW,433
radicalization,0.3692161440849304,terrorism,1961-1980,CBOW,434
pacific_coast,0.36907896399497986,terrorism,1961-1980,CBOW,435
murder_israel_athletes,0.3689359128475189,terrorism,1961-1980,CBOW,436
tat,0.36886313557624817,terrorism,1961-1980,CBOW,437
thomson,0.36881932616233826,terrorism,1961-1980,CBOW,438
anthony_lewis_special_times,0.36863139271736145,terrorism,1961-1980,CBOW,439
dublin_dig,0.36850252747535706,terrorism,1961-1980,CBOW,440
come_fore,0.3683236837387085,terrorism,1961-1980,CBOW,441
sub_version,0.36821994185447693,terrorism,1961-1980,CBOW,442
steven_times_proquest,0.3680884540081024,terrorism,1961-1980,CBOW,443
deny_connection,0.36796462535858154,terrorism,1961-1980,CBOW,444
hunted,0.3678329885005951,terrorism,1961-1980,CBOW,445
madrid_dec,0.3677012622356415,terrorism,1961-1980,CBOW,446
vote_fraud,0.36768707633018494,terrorism,1961-1980,CBOW,447
georgetown,0.36767518520355225,terrorism,1961-1980,CBOW,448
remain_tense,0.3673279285430908,terrorism,1961-1980,CBOW,449
iran,0.36703622341156006,terrorism,1961-1980,CBOW,450
croatian_community,0.3668917417526245,terrorism,1961-1980,CBOW,451
cairo_dig,0.36682894825935364,terrorism,1961-1980,CBOW,452
warrior_christ_king,0.36681804060935974,terrorism,1961-1980,CBOW,453
foment,0.36680468916893005,terrorism,1961-1980,CBOW,454
southern_outskirt,0.36663663387298584,terrorism,1961-1980,CBOW,455
conspiracy_overthrow,0.3666233718395233,terrorism,1961-1980,CBOW,456
cold_water,0.3665931820869446,terrorism,1961-1980,CBOW,457
sre,0.3665807843208313,terrorism,1961-1980,CBOW,458
bases,0.36644408106803894,terrorism,1961-1980,CBOW,459
seymour_top,0.3662402331829071,terrorism,1961-1980,CBOW,460
presumptive_strike_guerrilla,0.36608070135116577,terrorism,1961-1980,CBOW,461
rodrigo,0.36603134870529175,terrorism,1961-1980,CBOW,462
flush_fund,0.3657626807689667,terrorism,1961-1980,CBOW,463
rights,0.36573562026023865,terrorism,1961-1980,CBOW,464
uprising,0.36555540561676025,terrorism,1961-1980,CBOW,465
instigator,0.365526020526886,terrorism,1961-1980,CBOW,466
internal_subversion,0.3654867112636566,terrorism,1961-1980,CBOW,467
angry_reaction,0.36543816328048706,terrorism,1961-1980,CBOW,468
west_german_embassy_stockholm,0.36537036299705505,terrorism,1961-1980,CBOW,469
sleep_beauty,0.3653557598590851,terrorism,1961-1980,CBOW,470
documentary_film,0.3653266429901123,terrorism,1961-1980,CBOW,471
hunger_striker,0.3653201758861542,terrorism,1961-1980,CBOW,472
outrage,0.36527249217033386,terrorism,1961-1980,CBOW,473
borne,0.36527019739151,terrorism,1961-1980,CBOW,474
uprise,0.3650968372821808,terrorism,1961-1980,CBOW,475
vain_attempt,0.36472246050834656,terrorism,1961-1980,CBOW,476
algiers_web,0.36451271176338196,terrorism,1961-1980,CBOW,477
hoover,0.7011417746543884,terrorism,1961-1980,SkipGram,1
mideast,0.5395156741142273,terrorism,1961-1980,SkipGram,2
terror,0.5308381915092468,terrorism,1961-1980,SkipGram,3
pact,0.5066750049591064,terrorism,1961-1980,SkipGram,4
rancor,0.5035735964775085,terrorism,1961-1980,SkipGram,5
campus,0.5018730759620667,terrorism,1961-1980,SkipGram,6
curfew_impose,0.49429571628570557,terrorism,1961-1980,SkipGram,7
bombing,0.49402403831481934,terrorism,1961-1980,SkipGram,8
trial_adjourn,0.48770004510879517,terrorism,1961-1980,SkipGram,9
leftist_rightist,0.48734399676322937,terrorism,1961-1980,SkipGram,10
violence,0.4847182035446167,terrorism,1961-1980,SkipGram,11
attacks,0.4837893545627594,terrorism,1961-1980,SkipGram,12
yugoslavia,0.4800938069820404,terrorism,1961-1980,SkipGram,13
increase_frequency,0.47369733452796936,terrorism,1961-1980,SkipGram,14
basque,0.4729069769382477,terrorism,1961-1980,SkipGram,15
suspend_constitutional_guarantee,0.4717063009738922,terrorism,1961-1980,SkipGram,16
committee_colonialism,0.4690137803554535,terrorism,1961-1980,SkipGram,17
terrorist,0.4646482765674591,terrorism,1961-1980,SkipGram,18
strife,0.4646041691303253,terrorism,1961-1980,SkipGram,19
oran,0.45873451232910156,terrorism,1961-1980,SkipGram,20
british_aden,0.4587238132953644,terrorism,1961-1980,SkipGram,21
bad_feeling,0.457643985748291,terrorism,1961-1980,SkipGram,22
bahama,0.45668476819992065,terrorism,1961-1980,SkipGram,23
pretoria_south_africa,0.4556620419025421,terrorism,1961-1980,SkipGram,24
guerrilla_incursion,0.4555026590824127,terrorism,1961-1980,SkipGram,25
prison_mutiny,0.45204368233680725,terrorism,1961-1980,SkipGram,26
stir_debate,0.4511294364929199,terrorism,1961-1980,SkipGram,27
disrupt_funeral,0.45081040263175964,terrorism,1961-1980,SkipGram,28
israeli,0.4493313431739807,terrorism,1961-1980,SkipGram,29
deaths,0.4492762088775635,terrorism,1961-1980,SkipGram,30
feud,0.447672039270401,terrorism,1961-1980,SkipGram,31
face_death_penalty,0.44627946615219116,terrorism,1961-1980,SkipGram,32
arabs,0.44413769245147705,terrorism,1961-1980,SkipGram,33
prayers,0.4439917206764221,terrorism,1961-1980,SkipGram,34
dentist_agitation,0.4436684250831604,terrorism,1961-1980,SkipGram,35
massacre_munich,0.44234615564346313,terrorism,1961-1980,SkipGram,36
curbs,0.4411805272102356,terrorism,1961-1980,SkipGram,37
walkout,0.4399890601634979,terrorism,1961-1980,SkipGram,38
cape_town,0.4390794634819031,terrorism,1961-1980,SkipGram,39
rightist,0.43861889839172363,terrorism,1961-1980,SkipGram,40
oppressive_measure,0.43799030780792236,terrorism,1961-1980,SkipGram,41
angola,0.4375826418399811,terrorism,1961-1980,SkipGram,42
san_juan,0.437385618686676,terrorism,1961-1980,SkipGram,43
hijack,0.43682795763015747,terrorism,1961-1980,SkipGram,44
dresses,0.43464425206184387,terrorism,1961-1980,SkipGram,45
argentine,0.43437355756759644,terrorism,1961-1980,SkipGram,46
franco_decree,0.433726042509079,terrorism,1961-1980,SkipGram,47
jonathan_special,0.43324875831604004,terrorism,1961-1980,SkipGram,48
wave_violence,0.43300697207450867,terrorism,1961-1980,SkipGram,49
premier_pagan,0.4326430559158325,terrorism,1961-1980,SkipGram,50
